YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2021,2021,IA,Iowa,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.4,41.4,,,29.0,55.1,90,,,,,,2 or more races,"(42.46940091300047, -93.81649055599968)",FV,FV1,Q018,VALUE,19,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2021,2021,WA,Washington,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.7,18.7,,,16.4,21.2,1631,,45 - 54,,,,,"(47.52227862900048, -120.47001078999972)",FV,FV1,Q019,VALUE,53,Age (years),45 - 54,AGEYR,AGEYR4554
2021,2021,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.2,17.2,,,16.0,18.4,6890,Total,,,,,,"(42.27687047000046, -72.08269067499964)",FV,FV1,Q019,VALUE,25,Total,Total,OVR,OVERALL
2021,2021,NY,New York,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,29.9,29.9,,,28.3,31.6,12263,,65 or older,,,,,"(42.82700103200045, -75.54397042699964)",FV,FV1,Q018,VALUE,36,Age (years),65 or older,AGEYR,AGEYR65PLUS
2021,2021,UT,Utah,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,38.8,38.8,,,36.7,41.1,2930,,,Some college or technical school,,,,"(39.360700171000474, -111.58713063499971)",FV,FV1,Q018,VALUE,49,Education,Some college or technical school,EDU,EDUCOTEC
2021,2021,TX,Texas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.1,41.1,,,29.3,54.1,169,,,,,,2 or more races,"(31.827240407000488, -99.42677020599967)",FV,FV1,Q018,VALUE,48,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2021,2021,IA,Iowa,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,22.0,22.0,,,18.9,25.4,909,,25 - 34,,,,,"(42.46940091300047, -93.81649055599968)",FV,FV1,Q019,VALUE,19,Age (years),25 - 34,AGEYR,AGEYR2534
2021,2021,LA,Louisiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,47.5,47.5,,,40.4,54.6,294,,,Less than high school,,,,"(31.31266064400046, -92.44568007099969)",FV,FV1,Q018,VALUE,22,Education,Less than high school,EDU,EDUHS
2021,2021,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,30.2,30.2,,,23.2,38.3,237,,,,,"Less than $15,000",,"(40.79373015200048, -77.86070029399963)",FV,FV1,Q019,VALUE,42,Income,"Less than $15,000",INC,INCLESS15
2021,2021,GA,Georgia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.3,20.3,,,18.2,22.7,2633,,65 or older,,,,,"(32.83968109300048, -83.62758034599966)",FV,FV1,Q019,VALUE,13,Age (years),65 or older,AGEYR,AGEYR65PLUS
2021,2021,TN,Tennessee,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,40.3,40.3,,,37.3,43.3,1570,,,College graduate,,,,"(35.68094058000048, -85.77449091399967)",FV,FV1,Q018,VALUE,47,Education,College graduate,EDU,EDUCOGRAD
2021,2021,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Race/Ethnicity,Other,RACE,RACEOTH
2021,2021,MI,Michigan,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,33.0,33.0,,,31.1,34.9,3438,,,College graduate,,,,"(44.6613195430005, -84.71439026999968)",FV,FV1,Q018,VALUE,26,Education,College graduate,EDU,EDUCOGRAD
2021,2021,CT,Connecticut,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,35.5,35.5,,,32.0,39.1,1285,,45 - 54,,,,,"(41.56266102000046, -72.64984095199964)",FV,FV1,Q018,VALUE,09,Age (years),45 - 54,AGEYR,AGEYR4554
2021,2021,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.1,18.1,,,15.3,21.4,1075,,55 - 64,,,,,"(40.79373015200048, -77.86070029399963)",FV,FV1,Q019,VALUE,42,Age (years),55 - 64,AGEYR,AGEYR5564
2021,2021,CO,Colorado,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,30.4,30.4,,,24.3,37.2,256,,,,,,Non-Hispanic Black,"(38.843840757000464, -106.13361092099967)",FV,FV1,Q019,VALUE,08,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,VI,Virgin Islands,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,27.0,27.0,,,19.1,36.6,358,,,High school graduate,,,,"(18.335765, -64.896335)",FV,FV1,Q019,VALUE,78,Education,High school graduate,EDU,EDUHSGRAD
2021,2021,NY,New York,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,40.4,40.4,,,33.6,47.6,599,,,,,,Other,"(42.82700103200045, -75.54397042699964)",FV,FV1,Q018,VALUE,36,Race/Ethnicity,Other,RACE,RACEOTH
2021,2021,ID,Idaho,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,51.5,51.5,,,45.7,57.1,398,,18 - 24,,,,,"(43.682630005000476, -114.3637300419997)",FV,FV1,Q018,VALUE,16,Age (years),18 - 24,AGEYR,AGEYR1824
2021,2021,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,"$15,000 - $24,999",,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Income,"$15,000 - $24,999",INC,INC1525
2021,2021,NY,New York,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.2,18.2,,,17.2,19.3,16835,,,,Female,,,"(42.82700103200045, -75.54397042699964)",FV,FV1,Q019,VALUE,36,Gender,Female,GEN,FEMALE
2021,2021,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,46.2,46.2,,,43.0,49.5,1573,,,,,Data not reported,,"(35.47203135600046, -97.52107021399968)",FV,FV1,Q018,VALUE,40,Income,Data not reported,INC,INCNR
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,33.8,33.8,,,29.6,38.3,782,,,,,,Hispanic,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q019,VALUE,31,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,AR,Arkansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.2,18.2,,,16.5,20.1,3526,,,,,,Non-Hispanic White,"(34.74865012400045, -92.27449074299966)",FV,FV1,Q019,VALUE,05,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,NM,New Mexico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.3,41.3,,,38.5,44.1,2082,,,,,,Hispanic,"(34.52088095200048, -106.24058098499967)",FV,FV1,Q018,VALUE,35,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,UT,Utah,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.1,19.1,,,16.5,21.9,1430,,,,,"$50,000 - $74,999",,"(39.360700171000474, -111.58713063499971)",FV,FV1,Q019,VALUE,49,Income,"$50,000 - $74,999",INC,INC5075
2021,2021,MS,Mississippi,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,32.7,32.7,,,26.9,38.9,393,,,Less than high school,,,,"(32.745510099000455, -89.53803082499968)",FV,FV1,Q019,VALUE,28,Education,Less than high school,EDU,EDUHS
2021,2021,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,53.9,53.9,,,46.3,61.3,273,,18 - 24,,,,,"(18.220833, -66.590149)",FV,FV1,Q019,VALUE,72,Age (years),18 - 24,AGEYR,AGEYR1824
2021,2021,NC,North Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.0,41.0,,,35.8,46.3,572,,,,,"$50,000 - $74,999",,"(35.466220975000454, -79.15925046299964)",FV,FV1,Q018,VALUE,37,Income,"$50,000 - $74,999",INC,INC5075
2021,2021,NC,North Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,34.3,34.3,,,28.7,40.4,383,,,Less than high school,,,,"(35.466220975000454, -79.15925046299964)",FV,FV1,Q019,VALUE,37,Education,Less than high school,EDU,EDUHS
2021,2021,AK,Alaska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.8,41.8,,,36.1,47.7,704,,,,,"$75,000 or greater",,"(64.84507995700051, -147.72205903599973)",FV,FV1,Q018,VALUE,02,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,TX,Texas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.6,25.6,,,21.7,30.0,1517,,45 - 54,,,,,"(31.827240407000488, -99.42677020599967)",FV,FV1,Q019,VALUE,48,Age (years),45 - 54,AGEYR,AGEYR4554
2021,2021,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.3,41.3,,,37.2,45.5,650,,25 - 34,,,,,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q018,VALUE,41,Age (years),25 - 34,AGEYR,AGEYR2534
2021,2021,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,36.5,36.5,,,30.5,43.0,457,,,,,"$25,000 - $34,999",,"(42.27687047000046, -72.08269067499964)",FV,FV1,Q018,VALUE,25,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,35.7,35.7,,,30.5,41.2,442,,35 - 44,,,,,"(43.65595011300047, -71.50036091999965)",FV,FV1,Q018,VALUE,33,Age (years),35 - 44,AGEYR,AGEYR3544
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q018,VALUE,31,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2021,2021,WV,West Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.0,21.0,,,16.2,26.9,257,,18 - 24,,,,,"(38.66551020200046, -80.71264013499967)",FV,FV1,Q019,VALUE,54,Age (years),18 - 24,AGEYR,AGEYR1824
2021,2021,GA,Georgia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,12.3,12.3,,,5.5,25.4,69,,,,,,Other,"(32.83968109300048, -83.62758034599966)",FV,FV1,Q019,VALUE,13,Race/Ethnicity,Other,RACE,RACEOTH
2021,2021,AR,Arkansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,46.4,46.4,,,43.3,49.7,1877,,,,Male,,,"(34.74865012400045, -92.27449074299966)",FV,FV1,Q018,VALUE,05,Gender,Male,GEN,MALE
2021,2021,LA,Louisiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,27.6,27.6,,,25.0,30.4,1865,,,,Male,,,"(31.31266064400046, -92.44568007099969)",FV,FV1,Q019,VALUE,22,Gender,Male,GEN,MALE
2021,2021,AL,Alabama,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,15.5,15.5,,,13.3,17.9,1555,,,College graduate,,,,"(32.84057112200048, -86.63186076199969)",FV,FV1,Q019,VALUE,01,Education,College graduate,EDU,EDUCOGRAD
2021,2021,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.2,25.2,,,18.8,32.9,411,,,,,,American Indian/Alaska Native,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,VALUE,04,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,MI,Michigan,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.7,21.7,,,10.0,40.9,52,,,,,,American Indian/Alaska Native,"(44.6613195430005, -84.71439026999968)",FV,FV1,Q019,VALUE,26,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,ND,North Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.0,41.0,,,26.3,57.6,63,,,,,,2 or more races,"(47.47531977900047, -100.11842104899966)",FV,FV1,Q018,VALUE,38,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2021,2021,MT,Montana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,11.2,11.2,,,8.7,14.2,690,,35 - 44,,,,,"(47.06652897200047, -109.42442064499971)",FV,FV1,Q019,VALUE,30,Age (years),35 - 44,AGEYR,AGEYR3544
2021,2021,ND,North Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,23.6,23.6,,,19.6,28.1,469,,25 - 34,,,,,"(47.47531977900047, -100.11842104899966)",FV,FV1,Q019,VALUE,38,Age (years),25 - 34,AGEYR,AGEYR2534
2021,2021,MD,Maryland,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.4,18.4,,,16.4,20.5,2662,,55 - 64,,,,,"(39.29058096400047, -76.60926011099963)",FV,FV1,Q019,VALUE,24,Age (years),55 - 64,AGEYR,AGEYR5564
2021,2021,TN,Tennessee,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,27.2,27.2,,,21.1,34.3,249,,18 - 24,,,,,"(35.68094058000048, -85.77449091399967)",FV,FV1,Q019,VALUE,47,Age (years),18 - 24,AGEYR,AGEYR1824
2021,2021,VI,Virgin Islands,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,24.3,24.3,,,12.9,41.1,115,,,,,"$15,000 - $24,999",,"(18.335765, -64.896335)",FV,FV1,Q019,VALUE,78,Income,"$15,000 - $24,999",INC,INC1525
2021,2021,NV,Nevada,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(39.493240390000494, -117.07184056399967)",FV,FV1,Q018,VALUE,32,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2021,2021,LA,Louisiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(31.31266064400046, -92.44568007099969)",FV,FV1,Q018,VALUE,22,Race/Ethnicity,Other,RACE,RACEOTH
2021,2021,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,29.8,29.8,,,27.6,32.0,2785,,65 or older,,,,,"(43.65595011300047, -71.50036091999965)",FV,FV1,Q018,VALUE,33,Age (years),65 or older,AGEYR,AGEYR65PLUS
2021,2021,VI,Virgin Islands,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,39.3,39.3,,,29.3,50.3,373,,,High school graduate,,,,"(18.335765, -64.896335)",FV,FV1,Q018,VALUE,78,Education,High school graduate,EDU,EDUHSGRAD
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,44.8,44.8,,,41.6,48.1,1907,,,,,"$35,000 - $49,999",,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q018,VALUE,31,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,OH,Ohio,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,44.9,44.9,,,41.9,47.9,1942,,45 - 54,,,,,"(40.06021014100048, -82.40426005599966)",FV,FV1,Q018,VALUE,39,Age (years),45 - 54,AGEYR,AGEYR4554
2021,2021,AR,Arkansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,15.1,15.1,,,6.9,30.0,107,,,,,,2 or more races,"(34.74865012400045, -92.27449074299966)",FV,FV1,Q019,VALUE,05,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2021,2021,TN,Tennessee,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,26.9,26.9,,,17.0,39.8,98,,,,,,Hispanic,"(35.68094058000048, -85.77449091399967)",FV,FV1,Q019,VALUE,47,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,TN,Tennessee,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,49.0,49.0,,,42.7,55.4,395,,,,,,Non-Hispanic Black,"(35.68094058000048, -85.77449091399967)",FV,FV1,Q018,VALUE,47,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,MD,Maryland,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,42.8,42.8,,,36.3,49.7,471,,,,,"Less than $15,000",,"(39.29058096400047, -76.60926011099963)",FV,FV1,Q018,VALUE,24,Income,"Less than $15,000",INC,INCLESS15
2021,2021,NM,New Mexico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.3,21.3,,,17.8,25.4,840,,45 - 54,,,,,"(34.52088095200048, -106.24058098499967)",FV,FV1,Q019,VALUE,35,Age (years),45 - 54,AGEYR,AGEYR4554
2021,2021,IL,Illinois,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,14.8,14.8,,,12.2,17.7,1467,,,,Female,,,"(40.48501028300046, -88.99771017799969)",FV,FV1,Q019,VALUE,17,Gender,Female,GEN,FEMALE
2021,2021,SD,South Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.8,37.8,,,33.5,42.3,2455,,,College graduate,,,,"(44.353130053000484, -100.3735306369997)",FV,FV1,Q018,VALUE,46,Education,College graduate,EDU,EDUCOGRAD
2021,2021,AR,Arkansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.0,20.0,,,16.8,23.7,792,,55 - 64,,,,,"(34.74865012400045, -92.27449074299966)",FV,FV1,Q019,VALUE,05,Age (years),55 - 64,AGEYR,AGEYR5564
2021,2021,NV,Nevada,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,32.8,32.8,,,27.1,39.1,380,,,,,,Hispanic,"(39.493240390000494, -117.07184056399967)",FV,FV1,Q019,VALUE,32,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,AK,Alaska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,13.6,13.6,,,11.5,16.1,1936,,,College graduate,,,,"(64.84507995700051, -147.72205903599973)",FV,FV1,Q019,VALUE,02,Education,College graduate,EDU,EDUCOGRAD
2021,2021,MN,Minnesota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,29.8,29.8,,,26.3,33.5,920,,18 - 24,,,,,"(46.35564873600049, -94.79420050299967)",FV,FV1,Q019,VALUE,27,Age (years),18 - 24,AGEYR,AGEYR1824
2021,2021,OH,Ohio,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,47.0,47.0,,,30.5,64.2,60,,,,,,Other,"(40.06021014100048, -82.40426005599966)",FV,FV1,Q018,VALUE,39,Race/Ethnicity,Other,RACE,RACEOTH
2021,2021,GA,Georgia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,41.5,41.5,,,36.7,46.5,936,,,,,"$50,000 - $74,999",,"(32.83968109300048, -83.62758034599966)",FV,FV1,Q018,VALUE,13,Income,"$50,000 - $74,999",INC,INC5075
2021,2021,WY,Wyoming,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.7,20.7,,,17.6,24.0,1277,,,Some college or technical school,,,,"(43.23554134300048, -108.10983035299967)",FV,FV1,Q019,VALUE,56,Education,Some college or technical school,EDU,EDUCOTEC
2021,2021,VT,Vermont,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,27.3,27.3,,,20.9,34.9,408,,,,,"$15,000 - $24,999",,"(43.62538123900049, -72.51764079099962)",FV,FV1,Q019,VALUE,50,Income,"$15,000 - $24,999",INC,INC1525
2021,2021,NC,North Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,42.8,42.8,,,38.5,47.1,826,,,,,,Non-Hispanic Black,"(35.466220975000454, -79.15925046299964)",FV,FV1,Q018,VALUE,37,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,CO,Colorado,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,24.8,24.8,,,22.5,27.2,1702,,,High school graduate,,,,"(38.843840757000464, -106.13361092099967)",FV,FV1,Q019,VALUE,08,Education,High school graduate,EDU,EDUHSGRAD
2021,2021,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.3,37.3,,,32.7,42.1,706,,,,,"$75,000 or greater",,"(42.27687047000046, -72.08269067499964)",FV,FV1,Q018,VALUE,25,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,33.4,33.4,,,21.2,48.2,84,,,,,,Asian,"(41.70828019300046, -71.52247031399963)",FV,FV1,Q018,VALUE,44,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,MS,Mississippi,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,42.0,42.0,,,36.8,47.3,562,,,,,"$25,000 - $34,999",,"(32.745510099000455, -89.53803082499968)",FV,FV1,Q018,VALUE,28,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,ME,Maine,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.3,37.3,,,34.9,39.8,2984,,,Some college or technical school,,,,"(45.254228894000505, -68.98503133599962)",FV,FV1,Q018,VALUE,23,Education,Some college or technical school,EDU,EDUCOTEC
